driverStandingsId,raceId,driverId,points,position,positionText,wins,is_classified
63474,723,440,1,13,13,0,True
63475,723,346,1,12,12,0,True
63476,723,278,0,17,17,0,True
63477,723,428,0,28,28,0,True
63478,723,403,0,26,26,0,True
63479,723,394,0,27,27,0,True
63480,723,436,0,23,23,0,True
63481,723,437,0,30,30,0,True
63493,723,420,0,29,29,0,True
63492,723,383,0,22,22,0,True
63491,723,305,0,20,20,0,True
63490,723,418,0,21,21,0,True
63489,723,423,0,31,31,0,True
63488,723,375,1,16,16,0,True
63487,723,397,0,32,32,0,True
63486,723,376,0,25,25,0,True
63484,723,385,2,11,11,0,True
63483,723,439,0,33,33,0,True
63530,724,442,0,37,37,0,True
63504,724,435,0,26,26,0,True
63505,724,427,0,19,19,0,True
63506,724,364,12,5,5,0,True
63507,724,440,3,12,12,0,True
63508,724,346,1,14,14,0,True
63509,724,278,0,18,18,0,True
63510,724,428,0,22,22,0,True
63511,724,403,0,28,28,0,True
63512,724,394,0,31,31,0,True
63513,724,436,0,25,25,0,True
63514,724,437,0,30,30,0,True
63515,724,438,0,20,20,0,True
63516,724,439,0,34,34,0,True
63517,724,385,2,13,13,0,True
63518,724,430,1,16,16,0,True
63529,724,441,0,36,36,0,True
63528,724,429,0,35,35,0,True
63527,724,432,0,29,29,0,True
63526,724,420,0,32,32,0,True
63525,724,383,0,24,24,0,True
63524,724,305,0,21,21,0,True
63523,724,418,0,23,23,0,True
63522,724,423,3,10,10,0,True
63521,724,375,1,17,17,0,True
63520,724,397,0,33,33,0,True
63500,724,347,3,11,11,0,True
63501,724,373,42,1,1,4,True
63573,725,447,0,43,43,0,True
63572,725,446,0,42,42,0,True
63570,725,444,0,40,40,0,True
63571,725,445,0,41,41,0,True
63542,725,427,0,19,19,0,True
63569,725,443,0,38,38,0,True
63568,725,374,0,27,27,0,True
63567,725,442,0,39,39,0,True
63566,725,441,0,37,37,0,True
63565,725,429,0,36,36,0,True
63564,725,432,0,31,31,0,True
63563,725,420,0,33,33,0,True
63562,725,383,0,25,25,0,True
63561,725,305,0,20,20,0,True
63560,725,418,0,24,24,0,True
63559,725,423,3,10,10,0,True
63558,725,375,1,17,17,0,True
63557,725,397,0,34,34,0,True
63556,725,376,0,30,30,0,True
63531,725,289,13,5,5,1,True
63555,725,430,1,16,16,0,True
63554,725,385,2,13,13,0,True
63553,725,439,0,35,35,0,True
63552,725,438,0,21,21,0,True
63551,725,437,0,32,32,0,True
63550,725,436,0,26,26,0,True
63549,725,394,0,28,28,0,True
63548,725,403,0,23,23,0,True
63547,725,428,0,22,22,0,True
63546,725,278,0,18,18,0,True
63545,725,346,1,14,14,0,True
63543,725,364,12,6,6,0,True
63541,725,435,0,29,29,0,True
63540,725,404,6,8,8,0,True
63539,725,356,5,9,9,0,True
63538,725,373,51,1,1,5,True
63537,725,347,3,11,11,0,True
63536,725,401,1,15,15,0,True
63622,726,450,0,42,42,0,True
63584,726,435,0,30,30,0,True
63585,726,427,0,20,20,0,True
63586,726,364,12,6,6,0,True
63587,726,440,3,13,13,0,True
63588,726,346,1,15,15,0,True
63589,726,278,0,18,18,0,True
63590,726,428,0,23,23,0,True
63621,726,433,0,39,39,0,True
63620,726,434,0,37,37,0,True
63619,726,345,0,35,35,0,True
63618,726,449,0,33,33,0,True
63617,726,448,0,19,19,0,True
63616,726,447,0,49,49,0,True
63615,726,446,0,48,48,0,True
63614,726,445,0,47,47,0,True
63613,726,444,0,46,46,0,True
63612,726,443,0,44,44,0,True
63611,726,374,0,28,28,0,True
63610,726,442,0,45,45,0,True
63609,726,441,0,43,43,0,True
63607,726,432,0,32,32,0,True
63606,726,420,0,36,36,0,True
63605,726,383,0,26,26,0,True
63604,726,305,0,21,21,0,True
63603,726,418,0,25,25,0,True
63602,726,423,3,11,11,0,True
63601,726,375,1,17,17,0,True
63600,726,397,0,38,38,0,True
63599,726,376,0,31,31,0,True
63598,726,430,2,14,14,0,True
63597,726,385,4,10,10,0,True
63581,726,373,51,1,1,5,True
63582,726,356,8,8,8,0,True
63595,726,438,0,22,22,0,True
63593,726,436,0,27,27,0,True
63592,726,394,0,29,29,0,True
63633,727,435,0,32,32,0,True
63634,727,427,0,21,21,0,True
63635,727,364,13,7,7,0,True
63636,727,440,3,13,13,0,True
63637,727,346,1,15,15,0,True
63638,727,278,0,18,18,0,True
63639,727,428,0,24,24,0,True
63631,727,356,14,6,6,0,True
63674,727,452,0,45,45,0,True
63673,727,451,0,41,41,0,True
63672,727,382,0,27,27,0,True
63671,727,450,0,44,44,0,True
63670,727,433,0,40,40,0,True
63669,727,434,0,19,19,0,True
63668,727,345,0,36,36,0,True
63667,727,449,0,35,35,0,True
63666,727,448,0,20,20,0,True
63665,727,447,0,52,52,0,True
63664,727,446,0,51,51,0,True
63663,727,445,0,50,50,0,True
63662,727,444,0,49,49,0,True
63661,727,443,0,47,47,0,True
63660,727,374,0,30,30,0,True
63659,727,442,0,48,48,0,True
63658,727,441,0,46,46,0,True
63657,727,429,0,43,43,0,True
63656,727,432,0,34,34,0,True
63655,727,420,0,38,38,0,True
63654,727,383,0,28,28,0,True
63653,727,305,0,22,22,0,True
63652,727,418,0,26,26,0,True
63650,727,375,1,17,17,0,True
63649,727,397,0,39,39,0,True
63648,727,376,0,33,33,0,True
63647,727,430,2,14,14,0,True
63646,727,385,4,11,11,0,True
63645,727,439,0,42,42,0,True
63644,727,438,0,23,23,0,True
63643,727,437,0,37,37,0,True
63641,727,394,0,31,31,0,True
48402,729,427,0,22,22,0,True
48401,729,458,0,21,21,0,True
48400,729,457,0,20,20,0,True
48399,729,356,0,19,19,0,True
48398,729,341,0,18,18,0,True
48397,729,456,0,17,17,0,True
48396,729,360,0,16,16,0,True
48395,729,364,0,15,15,0,True
48394,729,455,0,14,14,0,True
48393,729,418,0,13,13,0,True
48392,729,404,0,12,12,0,True
48391,729,386,0,11,11,0,True
48390,729,454,0,10,10,0,True
48389,729,373,0,9,9,0,True
48388,729,453,0,8,8,0,True
48387,729,347,0,7,7,0,True
48386,729,430,1,6,6,0,True
48385,729,408,2,5,5,0,True
48384,729,394,3,4,4,0,True
48383,729,403,4,3,3,0,True
48382,729,401,6,2,2,0,True
48381,729,289,9,1,1,1,True
48430,730,459,0,28,28,0,True
48429,730,424,0,27,27,0,True
48428,730,425,0,26,26,0,True
48427,730,346,0,23,23,0,True
48426,730,435,0,11,11,0,True
48425,730,385,4,5,5,0,True
48424,730,427,0,22,22,0,True
48423,730,458,0,25,25,0,True
48422,730,457,0,24,24,0,True
48421,730,356,0,13,13,0,True
48420,730,341,3,6,6,0,True
48419,730,456,0,18,18,0,True
48418,730,360,9,3,3,1,True
48417,730,364,0,20,20,0,True
48416,730,455,0,21,21,0,True
48415,730,418,0,19,19,0,True
48414,730,404,0,15,15,0,True
48413,730,386,0,17,17,0,True
48412,730,454,0,16,16,0,True
48411,730,373,0,14,14,0,True
48410,730,453,0,12,12,0,True
48409,730,347,2,8,8,0,True
48408,730,430,1,10,10,0,True
48407,730,408,2,9,9,0,True
48406,730,394,3,7,7,0,True
48405,730,403,10,2,2,0,True
48404,730,401,6,4,4,0,True
48403,730,289,10,1,1,1,True
48462,731,461,0,32,32,0,True
48461,731,460,0,30,30,0,True
48460,731,436,0,19,19,0,True
48459,731,376,0,17,17,0,True
48458,731,459,0,27,27,0,True
48457,731,424,0,31,31,0,True
48456,731,425,0,29,29,0,True
48455,731,346,0,18,18,0,True
48454,731,435,0,14,14,0,True
48453,731,385,4,7,7,0,True
48452,731,427,0,15,15,0,True
48451,731,458,0,28,28,0,True
48450,731,457,0,26,26,0,True
48449,731,356,1,13,13,0,True
48448,731,341,5,6,6,0,True
48447,731,456,0,22,22,0,True
48446,731,360,9,4,4,1,True
48445,731,364,0,24,24,0,True
48444,731,455,0,25,25,0,True
48443,731,418,0,23,23,0,True
48442,731,404,0,20,20,0,True
48441,731,386,0,21,21,0,True
48440,731,454,3,8,8,0,True
48439,731,373,9,3,3,1,True
48438,731,453,0,16,16,0,True
48437,731,347,2,10,10,0,True
48436,731,430,1,12,12,0,True
48435,731,408,2,11,11,0,True
48434,731,394,3,9,9,0,True
48433,731,403,14,2,2,0,True
48432,731,401,6,5,5,0,True
48431,731,289,16,1,1,1,True
48498,732,437,0,33,33,0,True
48497,732,446,0,30,30,0,True
48496,732,462,0,28,28,0,True
48495,732,397,0,26,26,0,True
48494,732,461,0,36,36,0,True
48493,732,460,0,34,34,0,True
48492,732,436,0,21,21,0,True
48491,732,376,0,19,19,0,True
48490,732,459,0,27,27,0,True
48489,732,424,0,35,35,0,True
48488,732,425,0,32,32,0,True
48487,732,346,0,20,20,0,True
48486,732,435,0,17,17,0,True
48485,732,385,4,10,10,0,True
48484,732,427,0,16,16,0,True
48483,732,458,0,31,31,0,True
48482,732,457,0,29,29,0,True
48481,732,356,1,15,15,0,True
48480,732,341,7,7,7,0,True
48479,732,456,0,23,23,0,True
48478,732,360,12,3,3,1,True
48477,732,364,9,5,5,1,True
48476,732,455,0,25,25,0,True
48475,732,418,0,24,24,0,True
48474,732,404,0,22,22,0,True
48473,732,386,4,9,9,0,True
48472,732,454,3,11,11,0,True
48471,732,373,9,4,4,1,True
48470,732,453,0,18,18,0,True
48469,732,347,2,13,13,0,True
48468,732,430,2,14,14,0,True
48467,732,408,8,6,6,0,True
48466,732,394,3,12,12,0,True
48465,732,403,14,2,2,0,True
48464,732,401,6,8,8,0,True
48463,732,289,16,1,1,1,True
48538,733,465,0,37,37,0,True
48537,733,464,0,34,34,0,True
48536,733,463,0,25,25,0,True
48535,733,438,0,23,23,0,True
48534,733,437,0,24,24,0,True
48533,733,446,0,33,33,0,True
48532,733,462,0,31,31,0,True
48531,733,397,0,29,29,0,True
48530,733,461,0,40,40,0,True
48529,733,460,0,38,38,0,True
48528,733,436,0,22,22,0,True
48527,733,376,0,20,20,0,True
48526,733,459,0,30,30,0,True
48525,733,424,0,39,39,0,True
48524,733,425,0,36,36,0,True
48523,733,346,0,21,21,0,True
48522,733,435,0,18,18,0,True
48521,733,385,4,10,10,0,True
48520,733,427,0,16,16,0,True
48519,733,458,0,35,35,0,True
48518,733,457,0,32,32,0,True
48517,733,356,3,13,13,0,True
48516,733,341,13,5,5,0,True
48515,733,456,0,27,27,0,True
48514,733,360,16,3,3,1,True
48513,733,364,9,6,6,1,True
48512,733,455,0,28,28,0,True
48511,733,418,0,17,17,0,True
48510,733,404,0,26,26,0,True
48509,733,386,4,9,9,0,True
48508,733,454,3,11,11,0,True
48507,733,373,18,2,2,2,True
48506,733,453,0,19,19,0,True
48505,733,347,2,14,14,0,True
48504,733,430,2,15,15,0,True
48503,733,408,9,7,7,0,True
48502,733,394,3,12,12,0,True
48501,733,403,14,4,4,0,True
48500,733,401,6,8,8,0,True
48499,733,289,19,1,1,1,True
48581,734,445,0,43,43,0,True
48580,734,428,0,42,42,0,True
48579,734,466,0,25,25,0,True
48578,734,465,0,33,33,0,True
48577,734,464,0,36,36,0,True
48576,734,463,0,27,27,0,True
48575,734,438,0,24,24,0,True
48574,734,437,0,22,22,0,True
48573,734,446,0,37,37,0,True
48572,734,462,0,34,34,0,True
48571,734,397,0,31,31,0,True
48570,734,461,0,41,41,0,True
48569,734,460,0,39,39,0,True
48568,734,436,0,23,23,0,True
48567,734,376,0,20,20,0,True
48566,734,459,0,32,32,0,True
48565,734,424,0,40,40,0,True
48564,734,425,0,26,26,0,True
48563,734,346,0,21,21,0,True
48562,734,435,0,18,18,0,True
48561,734,385,4,10,10,0,True
48560,734,427,0,16,16,0,True
48559,734,458,0,38,38,0,True
48558,734,457,0,35,35,0,True
48557,734,356,3,13,13,0,True
48556,734,341,19,3,3,0,True
48555,734,456,0,29,29,0,True
48554,734,360,18,4,4,1,True
48553,734,364,13,6,6,1,True
48552,734,455,0,30,30,0,True
48551,734,418,0,17,17,0,True
48550,734,404,0,28,28,0,True
48549,734,386,4,9,9,0,True
48548,734,454,4,11,11,0,True
48547,734,373,21,2,2,2,True
48546,734,453,0,19,19,0,True
48545,734,347,2,14,14,0,True
48544,734,430,2,15,15,0,True
48543,734,408,9,7,7,0,True
48542,734,394,3,12,12,0,True
48541,734,403,14,5,5,0,True
48540,734,401,6,8,8,0,True
48539,734,289,28,1,1,2,True
48628,735,442,0,47,47,0,True
48627,735,439,0,45,45,0,True
48626,735,444,0,44,44,0,True
48625,735,467,0,43,43,0,True
48624,735,445,0,46,46,0,True
48623,735,428,0,42,42,0,True
48622,735,466,0,26,26,0,True
48621,735,465,0,33,33,0,True
48620,735,464,0,36,36,0,True
48619,735,463,0,27,27,0,True
48618,735,438,0,24,24,0,True
48617,735,437,0,23,23,0,True
48616,735,446,0,37,37,0,True
48615,735,462,0,34,34,0,True
48614,735,397,0,31,31,0,True
48613,735,461,0,41,41,0,True
48612,735,460,0,39,39,0,True
48611,735,436,0,25,25,0,True
48610,735,376,0,21,21,0,True
48609,735,459,0,32,32,0,True
48608,735,424,0,40,40,0,True
48607,735,425,0,20,20,0,True
48606,735,346,0,22,22,0,True
48605,735,435,3,13,13,0,True
48604,735,385,4,11,11,0,True
48603,735,427,0,17,17,0,True
48602,735,458,0,38,38,0,True
48601,735,457,0,35,35,0,True
48600,735,356,3,15,15,0,True
48599,735,341,19,4,4,0,True
48598,735,456,0,29,29,0,True
48597,735,360,22,2,2,1,True
48596,735,364,13,6,6,1,True
48595,735,455,0,30,30,0,True
48594,735,418,0,18,18,0,True
48593,735,404,0,28,28,0,True
48592,735,386,10,7,7,0,True
48591,735,454,4,12,12,0,True
48590,735,373,21,3,3,2,True
48589,735,453,0,19,19,0,True
48588,735,347,3,14,14,0,True
48587,735,430,2,16,16,0,True
48586,735,408,9,8,8,0,True
48585,735,394,5,10,10,0,True
48584,735,403,14,5,5,0,True
48583,735,401,6,9,9,0,True
48582,735,289,36,1,1,3,True
48680,736,440,0,39,39,0,True
48679,736,470,0,34,34,0,True
48678,736,434,0,29,29,0,True
48677,736,469,0,25,25,0,True
48676,736,468,0,23,23,0,True
48675,736,442,0,52,52,0,True
48674,736,439,0,50,50,0,True
48673,736,444,0,49,49,0,True
48672,736,467,0,48,48,0,True
48671,736,445,0,51,51,0,True
48670,736,428,0,47,47,0,True
48669,736,466,0,30,30,0,True
48668,736,465,0,37,37,0,True
48667,736,464,0,41,41,0,True
48666,736,463,0,31,31,0,True
48665,736,438,0,27,27,0,True
48664,736,437,0,26,26,0,True
48663,736,446,0,42,42,0,True
48662,736,462,0,38,38,0,True
48661,736,397,0,35,35,0,True
48660,736,461,0,46,46,0,True
48659,736,460,0,44,44,0,True
48658,736,436,0,28,28,0,True
48657,736,376,0,22,22,0,True
48656,736,459,0,36,36,0,True
48655,736,424,0,45,45,0,True
48654,736,425,0,21,21,0,True
48653,736,346,0,24,24,0,True
48652,736,435,3,14,14,0,True
48651,736,385,4,12,12,0,True
48650,736,427,0,18,18,0,True
48649,736,458,0,43,43,0,True
48648,736,457,0,40,40,0,True
48647,736,356,6,10,10,0,True
48646,736,341,19,4,4,0,True
48645,736,456,0,32,32,0,True
48644,736,360,24,3,3,1,True
48643,736,364,15,5,5,1,True
48642,736,455,0,33,33,0,True
48641,736,418,1,17,17,0,True
48640,736,404,0,20,20,0,True
48639,736,386,10,7,7,0,True
48638,736,454,4,13,13,0,True
48637,736,373,30,2,2,3,True
48636,736,453,0,19,19,0,True
48635,736,347,3,15,15,0,True
48634,736,430,2,16,16,0,True
48633,736,408,9,8,8,0,True
48632,736,394,5,11,11,0,True
48631,736,403,14,6,6,0,True
48630,736,401,6,9,9,0,True
48629,736,289,39,1,1,3,True
48741,737,368,0,52,52,0,True
48740,737,474,0,44,44,0,True
48739,737,473,0,42,42,0,True
48738,737,472,0,39,39,0,True
48737,737,411,0,37,37,0,True
48736,737,413,0,28,28,0,True
48735,737,471,0,25,25,0,True
48734,737,340,0,22,22,0,True
48733,737,410,1,19,19,0,True
48732,737,440,0,47,47,0,True
48731,737,470,0,40,40,0,True
48730,737,434,0,33,33,0,True
48729,737,469,0,29,29,0,True
48728,737,468,0,26,26,0,True
48727,737,442,0,61,61,0,True
48726,737,439,0,59,59,0,True
48725,737,444,0,58,58,0,True
48724,737,467,0,57,57,0,True
48723,737,445,0,60,60,0,True
48722,737,428,0,56,56,0,True
48721,737,466,0,34,34,0,True
48720,737,465,0,45,45,0,True
48719,737,464,0,49,49,0,True
48718,737,463,0,35,35,0,True
48717,737,438,0,31,31,0,True
48716,737,437,0,30,30,0,True
48715,737,446,0,50,50,0,True
48714,737,462,0,46,46,0,True
48713,737,397,0,41,41,0,True
48712,737,461,0,55,55,0,True
48711,737,460,0,53,53,0,True
48710,737,436,0,32,32,0,True
48709,737,376,0,24,24,0,True
48708,737,459,0,43,43,0,True
48707,737,424,0,54,54,0,True
48706,737,425,0,23,23,0,True
48705,737,346,0,27,27,0,True
48704,737,435,3,14,14,0,True
48703,737,385,4,12,12,0,True
48702,737,427,0,20,20,0,True
48701,737,458,0,51,51,0,True
48700,737,457,0,48,48,0,True
48699,737,356,9,9,9,0,True
48698,737,341,19,4,4,0,True
48697,737,456,0,36,36,0,True
48696,737,360,27,3,3,1,True
48695,737,364,15,5,5,1,True
48694,737,455,0,38,38,0,True
48693,737,418,1,18,18,0,True
48692,737,404,2,16,16,0,True
48691,737,386,10,8,8,0,True
48690,737,454,4,13,13,0,True
48689,737,373,30,2,2,3,True
48688,737,453,0,21,21,0,True
48687,737,347,3,15,15,0,True
48686,737,430,2,17,17,0,True
48685,737,408,13,7,7,0,True
48684,737,394,5,11,11,0,True
48683,737,403,14,6,6,0,True
48682,737,401,6,10,10,0,True
48681,737,289,42,1,1,4,True
48090,738,482,0,21,21,0,True
48089,738,376,0,20,20,0,True
48088,738,418,0,19,19,0,True
48087,738,481,0,18,18,0,True
48086,738,404,0,17,17,0,True
48085,738,289,0,16,16,0,True
48084,738,356,0,15,15,0,True
48083,738,480,0,14,14,0,True
48082,738,479,0,13,13,0,True
48081,738,347,0,12,12,0,True
48080,738,341,0,11,11,0,True
48079,738,373,0,10,10,0,True
48078,738,478,0,9,9,0,True
48077,738,477,0,8,8,0,True
48076,738,427,0,7,7,0,True
48075,738,360,1,6,6,0,True
48074,738,364,2,5,5,0,True
48073,738,476,3,4,4,0,True
48072,738,403,4,3,3,0,True
48071,738,386,6,2,2,0,True
48070,738,475,9,1,1,1,True
48114,739,437,0,20,20,0,True
48113,739,430,0,17,17,0,True
48112,739,401,0,16,16,0,True
48111,739,482,0,24,24,0,True
48110,739,376,0,23,23,0,True
48109,739,418,0,19,19,0,True
48108,739,481,0,22,22,0,True
48107,739,404,0,21,21,0,True
48106,739,289,0,11,11,0,True
48105,739,356,1,8,8,0,True
48104,739,480,0,18,18,0,True
48103,739,479,0,13,13,0,True
48102,739,347,0,15,15,0,True
48101,739,341,0,9,9,0,True
48100,739,373,4,5,5,0,True
48099,739,478,0,14,14,0,True
48098,739,477,0,12,12,0,True
48097,739,427,0,10,10,0,True
48096,739,360,1,7,7,0,True
48095,739,364,2,6,6,0,True
48094,739,476,12,2,2,1,True
48093,739,403,10,3,3,0,True
48092,739,386,8,4,4,0,True
48091,739,475,12,1,1,1,True
48143,740,455,0,29,29,0,True
48142,740,459,0,28,28,0,True
48141,740,435,0,27,27,0,True
48140,740,385,0,22,22,0,True
48139,740,453,0,17,17,0,True
48138,740,437,0,24,24,0,True
48137,740,430,0,19,19,0,True
48136,740,401,0,20,20,0,True
48135,740,482,3,6,6,0,True
48134,740,376,0,26,26,0,True
48133,740,418,0,18,18,0,True
48132,740,481,0,25,25,0,True
48131,740,404,0,23,23,0,True
48130,740,289,0,13,13,0,True
48129,740,356,1,10,10,0,True
48128,740,480,0,21,21,0,True
48127,740,479,0,15,15,0,True
48126,740,347,0,11,11,0,True
48125,740,341,2,8,8,0,True
48124,740,373,4,5,5,0,True
48123,740,478,0,16,16,0,True
48122,740,477,0,14,14,0,True
48121,740,427,0,12,12,0,True
48120,740,360,1,9,9,0,True
48119,740,364,3,7,7,0,True
48118,740,476,18,2,2,1,True
48117,740,403,19,1,1,1,True
48116,740,386,12,4,4,0,True
48115,740,475,12,3,3,1,True
48178,741,484,0,35,35,0,True
48177,741,485,0,34,34,0,True
48176,741,428,0,33,33,0,True
48175,741,483,0,30,30,0,True
48174,741,456,0,17,17,0,True
48173,741,394,9,5,5,1,True
48172,741,455,0,32,32,0,True
48171,741,459,0,31,31,0,True
48170,741,435,0,28,28,0,True
48169,741,385,0,27,27,0,True
48168,741,453,0,20,20,0,True
48167,741,437,0,26,26,0,True
48166,741,430,0,23,23,0,True
48165,741,401,0,25,25,0,True
48164,741,482,3,9,9,0,True
48163,741,376,0,29,29,0,True
48162,741,418,0,21,21,0,True
48161,741,481,0,22,22,0,True
48160,741,404,3,8,8,0,True
48159,741,289,1,12,12,0,True
48158,741,356,1,13,13,0,True
48157,741,480,0,24,24,0,True
48156,741,479,0,18,18,0,True
48155,741,347,0,14,14,0,True
48154,741,341,2,11,11,0,True
48153,741,373,8,7,7,0,True
48152,741,478,0,19,19,0,True
48151,741,477,0,16,16,0,True
48150,741,427,0,15,15,0,True
48149,741,360,3,10,10,0,True
48148,741,364,9,6,6,0,True
48147,741,476,18,2,2,1,True
48146,741,403,19,1,1,1,True
48145,741,386,12,4,4,0,True
48144,741,475,12,3,3,1,True
48218,742,487,0,39,39,0,True
48217,742,460,0,37,37,0,True
48216,742,441,0,36,36,0,True
48215,742,465,0,29,29,0,True
48214,742,408,0,26,26,0,True
48213,742,484,0,40,40,0,True
48212,742,485,0,38,38,0,True
48211,742,428,0,35,35,0,True
48210,742,483,0,33,33,0,True
48209,742,456,1,15,15,0,True
48208,742,394,9,5,5,1,True
48207,742,455,0,30,30,0,True
48206,742,459,0,34,34,0,True
48205,742,435,0,31,31,0,True
48204,742,385,0,25,25,0,True
48203,742,453,0,20,20,0,True
48202,742,437,0,28,28,0,True
48201,742,430,0,23,23,0,True
48200,742,401,0,27,27,0,True
48199,742,482,3,10,10,0,True
48198,742,376,0,32,32,0,True
48197,742,418,0,21,21,0,True
48196,742,481,0,22,22,0,True
48195,742,404,3,9,9,0,True
48194,742,289,1,14,14,0,True
48193,742,356,4,8,8,0,True
48192,742,480,0,24,24,0,True
48191,742,479,0,18,18,0,True
48190,742,347,2,12,12,0,True
48189,742,341,2,13,13,0,True
48188,742,373,8,7,7,0,True
48187,742,478,0,19,19,0,True
48186,742,477,0,17,17,0,True
48185,742,427,0,16,16,0,True
48184,742,360,3,11,11,0,True
48183,742,364,9,6,6,0,True
48182,742,476,27,1,1,2,True
48181,742,403,25,2,2,1,True
48180,742,386,16,3,3,0,True
48179,742,475,12,4,4,1,True
48263,743,436,0,45,45,0,True
48262,743,490,0,44,44,0,True
48261,743,489,0,43,43,0,True
48260,743,488,0,40,40,0,True
48259,743,431,0,38,38,0,True
48258,743,487,0,41,41,0,True
48257,743,460,0,31,31,0,True
48256,743,441,0,37,37,0,True
48255,743,465,0,30,30,0,True
48254,743,408,0,23,23,0,True
48253,743,484,0,42,42,0,True
48252,743,485,0,39,39,0,True
48251,743,428,0,35,35,0,True
48250,743,483,0,36,36,0,True
48249,743,456,1,14,14,0,True
48248,743,394,9,6,6,1,True
48247,743,455,0,32,32,0,True
48246,743,459,0,29,29,0,True
48245,743,435,0,33,33,0,True
48244,743,385,0,27,27,0,True
48243,743,453,0,19,19,0,True
48242,743,437,0,26,26,0,True
48241,743,430,0,24,24,0,True
48240,743,401,0,28,28,0,True
48239,743,482,3,12,12,0,True
48238,743,376,0,34,34,0,True
48237,743,418,0,21,21,0,True
48236,743,481,0,22,22,0,True
48235,743,404,3,11,11,0,True
48234,743,289,1,15,15,0,True
48233,743,356,4,8,8,0,True
48232,743,480,0,25,25,0,True
48231,743,479,0,18,18,0,True
48230,743,347,2,13,13,0,True
48229,743,341,4,9,9,0,True
48228,743,373,11,5,5,0,True
48227,743,478,0,20,20,0,True
48226,743,477,0,17,17,0,True
48225,743,427,0,16,16,0,True
48224,743,360,4,10,10,0,True
48223,743,364,9,7,7,0,True
48222,743,476,33,1,1,2,True
48221,743,403,29,2,2,1,True
48220,743,386,16,4,4,0,True
48219,743,475,21,3,3,2,True
48318,744,492,0,55,55,0,True
48317,744,467,0,54,54,0,True
48316,744,491,0,53,53,0,True
48315,744,429,0,52,52,0,True
48314,744,444,0,49,49,0,True
48313,744,424,0,46,46,0,True
48312,744,486,0,43,43,0,True
48311,744,425,0,40,40,0,True
48310,744,454,0,37,37,0,True
48309,744,447,0,35,35,0,True
48308,744,436,0,51,51,0,True
48307,744,490,0,50,50,0,True
48306,744,489,0,29,29,0,True
48305,744,488,0,48,48,0,True
48304,744,431,0,44,44,0,True
48303,744,487,0,47,47,0,True
48302,744,460,0,33,33,0,True
48301,744,441,0,25,25,0,True
48300,744,465,0,32,32,0,True
48299,744,408,0,26,26,0,True
48298,744,484,0,42,42,0,True
48297,744,485,0,45,45,0,True
48296,744,428,0,39,39,0,True
48295,744,483,0,41,41,0,True
48294,744,456,2,16,16,0,True
48293,744,394,9,7,7,1,True
48292,744,455,0,34,34,0,True
48291,744,459,0,31,31,0,True
48290,744,435,0,36,36,0,True
48289,744,385,0,20,20,0,True
48288,744,453,3,11,11,0,True
48287,744,437,0,28,28,0,True
48286,744,430,0,19,19,0,True
48285,744,401,0,30,30,0,True
